0.05,   0.4329066666666666
0.1,   0.38007238095238083
0.15000000000000002,   0.32092190476190485
0.2,   0.2638114285714284
0.25,   0.21836999999999956
0.3,   0.19102269841269792
0.35000000000000003,   0.14488761904761888
0.4,   0.1183612698412698
0.45,   0.099171746031746
0.5,   0.07138238095238106
0.55,   0.05108634920634928
0.6000000000000001,   0.035100476190476244
0.6500000000000001,   0.02524269841269843
0.7000000000000001,   0.0162115873015873
0.7500000000000001,   0.01036396825396825
0.8,   0.0055944444444444436
0.8500000000000001,   0.004619523809523809
0.9000000000000001,   0.004362380952380953
0.9500000000000001,   0.003310952380952381
1.0,   0.0015558730158730162
