769,   4.257415972545008
962,   4.958300864484953
1446,   4.237478529446582
1518,   5.656898225111064
1659,   4.874747288640405
2235,   5.559942908062037
2252,   5.45141547033414
2314,   5.51826781448994
2613,   5.458087936019841
2682,   6.751863623697471
2790,   5.931244204087515
2920,   6.540031547553027
2970,   6.282744682122436
2970,   6.548038411859815
3068,   6.049533222448561
3075,   6.110871139636177
3445,   6.388230830415727
3482,   6.011238511250183
3578,   6.431913262615265
3593,   6.502690869684387
3748,   7.679842399727291
3826,   6.284570531407002
3898,   6.885420671108459
4047,   6.79158381715966
4047,   6.716825342064516
